time,return_percent,true_variance
105,-0.04264644510532295,0.681664752227381
106,0.12046839432064872,0.6501789481268421
107,-0.9443356037154115,0.6229649862122105
108,1.446537288000682,0.6726046403941985
109,-1.2096542040378597,0.804692774271402
110,-0.15342340085535403,0.8790935982794723
111,0.7348150707634419,0.8260084205630746
112,-0.6924383832915305,0.8177642569267491
113,0.9263599410851583,0.8102380220945032
114,-1.305155084058626,0.8287285268674742
115,-0.7368983303547153,0.9197639833878912
116,-2.261738357274661,0.9052239119808447
117,1.1271615724196025,1.263103437027821
118,-1.376059321658362,1.2595955643798942
119,-0.8330014968319883,1.3143626270214435
120,0.8207989287898914,1.2648480360666794
121,0.3376356480901642,1.214368585686761
122,1.088834801922902,1.1267157477993623
123,0.6469792730243323,1.1329024847675644
124,0.8839060824389146,1.0784024272996262
125,-0.5362263135799396,1.0587008335656674
126,-0.1268600869607138,1.0064077504912856
127,0.6759305195532749,0.9373642512437
128,0.6787137471291292,0.9093001288129704
129,0.8513447231721801,0.8848964174079659
130,-0.7584923767426553,0.8839995712187083
131,-1.0645901606061958,0.8764036531241776
132,-1.2403428437018518,0.9153420800679781
133,-0.5112803758845234,0.9825781571534584
134,-0.1386888048761375,0.9372494853190434
135,-1.1561840990976642,0.8767941180241995
136,-0.2184814529379947,0.9322515466589103
137,0.5515610263142678,0.8749312333314744
138,0.8697384046494402,0.8425440553073996
139,-0.5794198693252327,0.8492031971774057
140,0.47861447593500905,0.8260431478954674
141,-1.1735005275887074,0.7937441491509827
142,-0.6518133107490588,0.8624503320012267
143,0.05966438952049943,0.8450629421210485
144,-0.6117654696858311,0.7937812501702053
145,-0.723973163729836,0.7804577088447694
146,0.20094929696052144,0.7810824692514116
147,-0.8873169630968197,0.7399719847868828
148,0.06123412447858133,0.7670332723343156
149,-0.1256614421511095,0.725125299895919
150,0.3891590404443672,0.689807644366772
151,0.5841765424059631,0.6679329988141038
152,0.07586673622508146,0.6632446526365032
153,-0.427308180209288,0.6339049816974383
154,0.7644371930055383,0.6238431525403173
155,0.12521944492947035,0.6433169129818764
156,-0.7230508644324706,0.6170045739513526
157,0.10491832684871073,0.6371339920478976
158,-0.5106910042449058,0.6112548027809326
159,-2.0046775926302924,0.610434861806138
160,-0.9609421622878153,0.9151282267173372
161,-0.4101503630521098,0.9322926415715683
162,-0.47354690913610553,0.885219871369689
163,-1.458330779812817,0.8484805709267506
164,-0.3904912755531563,0.9714998539788982
165,0.36493361157563087,0.9184001184858509
166,-1.1040971762732612,0.8677104399791175
167,0.20142702755907066,0.9146727441180649
168,-1.9187775343701619,0.8575452761302107
169,0.4805404607351549,1.105348509216861
170,-0.6260526876875279,1.0396744893887695
171,-1.3862243040792588,0.9983042766835795
172,1.1047864210592568,1.0867051069522056
173,0.43605120904759814,1.100441420463105
174,0.9145236460260489,1.0322363386915299
175,0.263556854396383,1.0223817823125252
176,0.29105126296767897,0.9544415637408991
177,-0.40894433220613774,0.8957860790645011
178,0.34498691645470553,0.8530112087873025
179,-0.11843675663958901,0.8090991834021652
180,-0.5991907229187783,0.7635404602410165
181,-0.20501901985536883,0.7525873771199889
182,-1.1175553969552963,0.7163275766093239
183,-0.06607190080179566,0.7838908499075747
184,0.33606754627318364,0.7404166176872765
185,0.06411365339600153,0.7095585190693754
186,0.4256922632728998,0.6745671779343257
187,-0.2893459454862241,0.6567860135805657
188,-0.011334072260065348,0.6356272850699991
189,-0.014377763947736415,0.6094305567883511
190,1.4358969427742105,0.5863934364260727
191,-1.1456257465299082,0.7264073562595323
192,1.750501913761058,0.7979331439862609
193,-0.7737470657395792,0.9917521165903644
194,-0.3800789704897585,0.9731446149491361
195,0.21644029881017937,0.9191723157654914
196,0.4890033956288414,0.8619587411533631
197,-0.06877071187466224,0.8261208270238702
198,0.15234165121157076,0.7776167469239446
199,1.1463370218331588,0.7357038823047036
200,2.2656195012487066,0.7989102233682983
201,0.3839674924630571,1.1564655521151819
202,0.6673541492101128,1.0782874727069476
203,-0.1485122869401947,1.0324183675420777
204,1.5680243730439136,0.9607998747050135
205,-0.16684039223210137,1.087214246503452
206,0.4601650881074788,1.0095412834965933
207,-1.056025317128107,0.9538959538600953
208,-2.6574136718450587,0.9820548780449353
209,2.683751087397062,1.4876918102941703
210,1.398015525679199,1.9268143815075922
211,1.1828187625580175,1.8975107988477147
212,-1.3134088988584154,1.8279813009505457
213,-2.2310388122000746,1.8008618881608651
214,-0.40635583975468437,2.0401325203040512
215,0.09302168090262965,1.8598589620349988
216,0.8663348549171117,1.6871024598613464
217,-0.044629501211080766,1.5919527796097903
218,1.4721443092780575,1.451252603850759
219,0.3645681387435573,1.4958001389861595
220,0.30697843894044313,1.3758022984867964
221,1.2456846600943752,1.2672945526217163
222,-0.7987061263092916,1.2854034371863636
223,0.3751986357107928,1.2347774024245093
224,-0.6336737420162052,1.1466973997984329
225,-0.7421021790581867,1.0932768607027383
226,1.4969320483123285,1.0585476159244287
227,1.1172320781877068,1.1560281640400614
228,0.5269872892693076,1.1636182430275832
229,1.312156476830382,1.0945469427827246
230,0.35425114633726357,1.146774778497974
231,1.3424888867457012,1.0680997113844393
232,-0.9314440412073798,1.1298458944635772
233,-0.19356767929162527,1.1166840482118703
234,0.3476437411047718,1.0363308547174868
235,-1.0162310429290051,0.9705591858381988
236,-0.6966790655741333,0.9899940654839936
237,-1.2380158820901166,0.9622850882684914
238,0.6422241030987261,1.0234191944435502
239,-0.48760264237934914,0.9815819178684853
240,0.22517173003798527,0.9344049231283069
241,0.4547146951003412,0.8756439674574525
242,-0.17120056136847847,0.8356848406534529
243,-0.0066471297958178195,0.7883272721484483
244,0.09167360598026812,0.743784805052743
245,0.32864951869544107,0.7049415969099511
246,1.0681467882333808,0.6779697673120312
247,-0.9543640529049178,0.7345023304093036
248,0.05233498696742361,0.7723128753676509
249,-1.035032902676818,0.7297189744341075
250,1.2370845885586736,0.7812002515604684
251,-1.698260779294606,0.855959813029775
252,0.13473673292719188,1.0394382439191707
253,-0.4345712417577109,0.9657588160794947
254,-0.5718082837564465,0.9163985592566071
255,0.6331428501938753,0.8844496957236343
256,0.4567322447992661,0.8583912646163077
257,-0.881783440214782,0.8206431171541433
258,0.3895242081193008,0.8372230129392947
259,0.22602817489633684,0.797680102617475
260,-0.6646811038867411,0.7553542990114672
261,-1.2720124286575967,0.7522148402516564
262,0.687522097581801,0.8454927486859138
263,0.5945864630883169,0.8296804789044048
264,0.4291745859974917,0.8065307897210237
265,-0.485409230193499,0.7731410023005983
266,1.0058312436368633,0.7507991612217094
267,2.980000315372811,0.7884523211495527
268,0.1403230537408381,1.4447661919721777
269,0.5538020622705961,1.322552459916438
270,-0.9425049294415554,1.2366417360612127
271,-0.9236628228971084,1.2123579868698107
272,1.8405541792396245,1.1881149903108845
273,2.561720252329982,1.3606945930373273
274,-0.3903577839514872,1.7642385891611991
275,-0.886778019524419,1.6160014393298212
276,-1.1920771054169763,1.537860976745653
277,-0.8077394612200939,1.5208481322942544
278,-0.0008405979882102586,1.4431585656718184
279,-1.478556625456021,1.3200142842331608
280,-0.8928438602492119,1.3912663269010326
281,1.0193988321924843,1.3409770807284833
282,-0.2565968110555734,1.3099636731040813
283,-0.9164775510407176,1.2088884960024806
284,-1.3320237982033594,1.1839810927704406
285,1.109778942975131,1.2381408297106469
286,-1.2249441314651488,1.2345733817095288
287,-0.23202439337316136,1.2604154471419464
288,1.0006721276949924,1.1642468970733217
289,0.5043110210318514,1.1514746951875492
290,0.23337004679485426,1.0820623049724765
291,0.23529645778344271,1.0058569705253184
292,-0.9728364046212746,0.938862339241008
293,-0.7606852423179025,0.955056788639391
294,-0.5083072710515331,0.9392075298085011
295,-2.762196860079747,0.8988313120431544
296,-0.5805853307637817,1.4602211040569841
297,-0.19318845546343225,1.3638507907324373
298,-0.16578919459085292,1.2538246412479757
299,-0.20117330046735452,1.156127094284356
300,0.1439053320533313,1.0713052532774032
301,0.2046678392888277,0.9939768253890146
302,1.5047834031535792,0.9274277832117411
303,0.09410022471482754,1.042502989568758
304,0.7750002317970744,0.9678418982847301
305,-0.6327156473990908,0.9473028984916534
306,0.25528906431237425,0.9177095679814241
307,0.21643637713330177,0.8620132953264527
308,-0.2526784542882516,0.8116586799081789
309,-1.5378043291016188,0.7702079214738398
310,-1.3360318199588506,0.9219233171183987
311,0.3954400695120532,1.0083983028034638
312,-0.10024956179552023,0.9486669261306653
313,-0.2777369131166199,0.8859836915639466
314,-0.6622214202340567,0.8367574301308501
315,0.038294605232387036,0.8235806238132419
316,0.4615972300114802,0.7747777243621017
317,1.5635935838146948,0.7474050465229545
318,-0.05339246680319264,0.8983309330997115
319,-0.19648147711757077,0.8409621374624228
320,0.20822143924721057,0.7937958193617325
321,0.9758418803331849,0.7513745058537079
322,2.006249149794418,0.7843002611671732
323,0.5376509649604037,1.0557990846318364
324,-1.466336505764555,1.000540196197971
325,-0.006935809265508849,1.1072110693236854
326,-1.1754113128199808,1.0244037840305062
327,-1.0211476864851488,1.0657959864922848
328,1.8417425674492507,1.0746195485190808
329,-0.42039156400042277,1.261164881261318
330,-0.8003011993218151,1.175340673881379
331,1.4336557859200634,1.1381313176243182
332,0.061374877511556736,1.2114293739946218
333,-1.2145954396832772,1.116194799554395
334,0.044432356970377423,1.1541894955828071
335,-1.4539280773911507,1.0657345113182406
336,-0.9407607639717818,1.1616434881458098
337,0.18443463961974707,1.146091169215324
338,-2.6317781986744873,1.0607233289660352
339,0.8687912950788483,1.5459907386873355
340,0.29138511281981744,1.4681075830529855
341,0.9611270755171106,1.3478266634434453
342,-0.45696425719998,1.3069450776119431
343,0.4561746559869178,1.2183112605102162
344,-1.0576783271044887,1.1373337756910147
345,-0.9909652468987378,1.1437649687449514
346,0.10503617101353827,1.1382772309305191
347,0.0248103341306184,1.0522624552493083
348,-0.010796258903180363,0.9759928117645472
349,1.2854106659575826,0.9089495471177962
350,-0.27087834885314865,0.9779767337451977
351,0.4301332162442685,0.9173883428022966
352,0.3218054960100321,0.8707584820713705
353,0.14533919545794358,0.8235543888165551
354,0.3655063461182754,0.775984655272012
355,-1.4872763250825691,0.7424164674560108
356,-0.5187848668624204,0.8850770449736427
357,1.0190299309455784,0.8520909301976021
358,-0.27265303981482725,0.8796848828079
359,0.6381611569134671,0.8309743610079807
360,0.4275389891597686,0.8118272949603507
361,-2.677460584421772,0.7776950617799379
362,-1.5031521144639244,1.3164751427270691
363,-0.7871299697323614,1.3940975147034946
364,-0.7859214038113974,1.3289225159822884
365,-0.5071439042458091,1.2714125587941205
366,-0.47194533823273704,1.1910735074015073
367,-0.8610802008549227,1.1175055037780401
368,-0.6974914992551665,1.0955090289517595
369,-2.0057416946746973,1.0552314695978224
370,2.2106070840961167,1.3068940463295649
371,1.7400371510576065,1.5839675125213843
372,1.1243164826613734,1.6805736351002878
373,-0.11640740519208594,1.6264659903984604
374,-1.1175943349083957,1.4827786299659442
375,2.9314942262292547,1.458374864035285
376,-1.351087095436933,2.0115137707003536
377,1.9919114379211775,1.9705225040782062
378,0.4300046712575033,2.095134581109171
379,-1.2743750858354292,1.9071667378123083
380,-1.13010730718806,1.8623392783013493
381,-0.5791760073603357,1.7946783103489772
382,-0.8191954323805699,1.6580378641308018
383,-1.783674584434732,1.5654132383333785
384,0.535060826035029,1.6878230102562375
385,-1.1604615557036224,1.5565072613867599
386,0.9289427875291264,1.531205548779886
387,-0.23016483001870638,1.463555042206397
388,0.15197952799006775,1.3429350325158924
389,0.11686045475355582,1.2331763162786638
390,-0.4238424350108199,1.1359457141408293
391,-0.11047172897431133,1.0653919170132367
392,0.16320849351338967,0.9889067167365719
393,2.209866794551618,0.9218786045373333
394,-1.4474689968170358,1.2448944982232355
395,-0.8213812096003412,1.317784378965983
396,-0.4509829753371735,1.266284040679548
397,-1.384106095691792,1.1820759528425988
398,-1.5083323174137755,1.247947952738195
399,-1.8169165093784427,1.3350581722057204
400,-0.10743213590355839,1.4947921725352007
401,-0.6628430968742319,1.3667162277718519
402,0.15366345152572358,1.2900122560351328
403,-1.592579507148801,1.1866400587728183
404,-1.0586393138207553,1.3022762650701818
405,0.9926676476693834,1.2890801348073369
406,0.8005018184666152,1.2600771068562717
407,-1.7561731355892254,1.2076025011238944
408,0.9169457375730551,1.365073481596136
409,-0.6780112958585499,1.3156255962966377
410,-1.2854246126195268,1.2467281062727318
411,0.7727439697577211,1.2834514070586314
412,0.9435149712111529,1.2247671169321246
413,-2.7768199403126634,1.1960254550643605
414,1.0650274582397032,1.7282785427390799
415,-0.7163246148628449,1.6582517086883852
416,-0.7279561558971365,1.5526354187220124
417,-0.5269912147398116,1.4610742413669247
418,1.1708250579138095,1.3596812835230965
419,1.3805725615946323,1.3524713946141107
420,0.3048374052757525,1.3882674428895516
421,0.7889634681361628,1.2781659375383434
422,2.2573754729414888,1.2220904102599819
423,-0.13707012363967794,1.525907481582396
424,-1.3050882899620104,1.3947722656917232
425,0.5124247201184005,1.4178683119042719
426,0.7005426050649579,1.317122682874454
427,-0.2776306247858327,1.2461190199142076
428,-0.3019653373497626,1.153671456629335
429,2.1295418359032556,1.0735238161101943
430,-0.4024935198002602,1.3507142987710572
431,-1.0962616682136253,1.2529086448603874
432,-3.0961292158935234,1.2522428164309862
433,1.0120460691040918,1.928794581670883
434,1.5993682990593543,1.8260716641283676
435,-1.70989363465025,1.8564954023588545
436,0.6877186889175189,1.9231185130520683
437,-0.5624983315480385,1.7780121512881983
438,-0.01973585368640875,1.6417950376341146
439,-0.8148653790646558,1.4949059481634759
440,-0.10498872347564175,1.4212772504767206
441,0.9005310491204829,1.3019737548991996
442,-0.6524626944770412,1.2577636985885132
443,-0.8175938457472501,1.1930085407949573
444,-1.1583659524007393,1.1559725919342558
445,1.1438622367262639,1.1783395863243293
446,-0.9828304941124921,1.1879841421365587
447,0.59906665728368,1.175879565073924
448,-1.3811600969658766,1.1115994727512686
449,-2.390188502041344,1.1852675054074702
450,-0.7871066812625636,1.5577560939883575
451,0.1993562382260637,1.4729390583048483
452,1.176324116007855,1.3487598641235148
453,0.8412026264031632,1.3438755173296009
454,0.2869699569823451,1.286560355538965
455,-2.782867704408118,1.1878749495087817
456,0.5388136720213907,1.7238153450408507
457,-1.9452615578666286,1.588490913738054
458,-1.0144340007493502,1.7568522433557572
459,2.223260647150043,1.6816342703055709
460,1.2894963847887553,1.9181867562113046
461,-1.5622529559621423,1.8669340311452856
462,-0.5663389935053639,1.8931839007399263
463,0.9514664523216382,1.7435053058755259
464,-0.2696307711896586,1.6536950493145155
465,-0.34023248030490333,1.511962522086367
466,-1.390887821223899,1.3909084146253328
467,0.5702037651465353,1.4332477603965266
468,0.7049682403052314,1.3354759638034575
469,-0.9577099788517618,1.26275336736519
470,-2.312374794995602,1.2376963075010723
471,2.1897843442263225,1.5743705253474058
472,-1.0185208184217083,1.8120831903416894
473,0.47374798966172993,1.7309152467243103
474,-1.1432988012861138,1.5896763961671578
475,-0.9936010820820862,1.5571763567129957
476,1.1054290120688826,1.5025061661952743
477,-0.4448973248768237,1.4664579174711079
478,0.8381956709418993,1.3577733291887852
479,0.8474131145326732,1.2983960621619763
480,-0.6254439333774888,1.247357531670592
481,0.26781945497832044,1.1810024575608253
482,0.7601803697649482,1.0941953212347864
483,1.2281024130562537,1.056721241069442
484,-0.32434656050839955,1.0966756073756965
485,-0.03220998334116522,1.02456049878933
486,-0.9525666990620015,0.9518313095234492
487,0.7269902630217209,0.963282431110584
488,0.06093942325493042,0.9376753579379157
489,-1.2772301815611808,0.8752883978954815
490,-0.37588013213064836,0.9548782816642841
491,-0.14161559720968978,0.9028305741858323
492,-0.5706853069084938,0.8465804733844481
493,-0.6798323863338728,0.8229035471221209
494,-1.4971672367359858,0.8133363509844075
495,0.06416793553883497,0.9498797028042871
496,-0.426634867368152,0.8860502029901537
497,0.8131525555351247,0.8456827950112527
498,-0.12118785591927823,0.8445281377180542
499,0.7203784226964639,0.7947794820446143
500,-1.0796575461466125,0.7886483389975636
501,0.3204707896872788,0.8407502758216311
502,0.6241142294381672,0.7970828583594591
503,0.6321785894839944,0.7806292355330977
504,-0.26050094583552413,0.766934737302935
505,-0.7727203940638373,0.7311970312757528
506,1.4164638666185738,0.7437258373758405
507,-0.1976686964211467,0.8604876433524435
508,-1.085654448100164,0.8110194990622849
509,-0.2100479250007786,0.8614948998631049
510,0.2827284396245696,0.8123492757033054
511,-0.632925977093304,0.7703894612579136
512,0.34872125470535714,0.7620477124320237
513,0.756245402186547,0.729246600003786
514,-0.0427377621739964,0.7351015913825982
515,0.8372525952565119,0.6972042825608945
516,-0.10147044875636431,0.7169719130098675
517,-0.3877635579030071,0.6821156890423692
518,1.2842358754446341,0.6635634958895824
519,0.5463966375226244,0.7617992642837333
520,0.09372883952361846,0.7425508261692955
521,-1.5016854109666353,0.70387960237118
522,-1.2715987588780935,0.8546561692825343
523,-1.6080047332380534,0.9355556172834647
524,-0.04839713951781857,1.0853208961250893
525,-0.033506819075397765,1.0054566420856161
526,0.39535799819012674,0.9350308834103476
527,0.9659658926442761,0.8840986675455298
528,-1.443988018195882,0.8995949450437688
529,-1.3532956345176996,1.013104425032205
530,-0.9587991975262158,1.0924071660111703
531,0.4685978566664997,1.087962135616067
532,0.286405055917298,1.023505882302601
533,-1.0161220783026683,0.9563629087317529
534,-0.6964363127752469,0.9774832765756418
535,0.36448344657408116,0.9512477626076041
536,0.06036713927508633,0.8965915386917762
537,0.9233208911619563,0.8391309145234235
538,-0.7514577098019306,0.8537142953733832
539,-0.1301840907316791,0.8488803397696044
540,-0.8856574072552487,0.798819119885964
541,1.0325243823722654,0.8185780526449523
542,0.9386407044554973,0.852365136319425
543,0.4477418756281952,0.8675933794716935
544,0.8804710916285188,0.8281192229083644
545,1.254723373948639,0.8379777561216306
546,1.3811931776353512,0.9093837702010438
547,1.6898575916680325,0.9984854671242005
548,-0.7626849114226906,1.1517411611854054
549,-0.8319874257537527,1.1125398754886564
550,1.3423881680752416,1.0871056963214183
551,-0.44251027291312534,1.1465498501280795
552,-1.8128922781162544,1.0760771283167239
553,-0.4974436683099184,1.2657074011729723
554,1.1196273958417269,1.1852423490221378
555,-0.49160046021958514,1.1897476999143337
556,0.8192740323865584,1.1179167783963648
557,0.33227977114065327,1.0848738832965985
558,-1.3320183939022328,1.0124905097380994
559,0.4858179380861619,1.0872279475655253
560,0.027384211698449932,1.0241195019730898
561,-0.5160406283908473,0.9512295238629116
562,-1.3431246293286951,0.9100691454222146
563,1.6131428856277779,0.9995095483781483
564,-0.9506102525847318,1.1326167428948826
565,-2.1363971541915885,1.1220694747413043
566,1.004506057362549,1.4094250327007942
567,-0.5039315400128458,1.3678342029353832
568,1.3526392497736273,1.2756544392727558
569,-0.10295253467129316,1.3146500961630023
570,0.000547860064854154,1.2081014706860098
571,0.6345545022003264,1.1131595650635333
572,0.13693327482449147,1.0597945961498845
573,0.12855949892426308,0.9837131158727928
574,1.0515258573482886,0.9166103551525926
575,-0.8577656871048049,0.9417407600845312
576,0.5557538145753732,0.9403696769910731
577,0.2901468941076891,0.9004878877387095
578,-1.4568185112064407,0.8482676887617469
579,1.109055506384708,0.9709549993136979
580,0.7857788924232474,0.9993237510750024
581,1.5357116326160516,0.9763182859124802
582,-0.43569366019195227,1.092950631862792
583,-1.0930477237596175,1.028409092994388
584,3.1667891922283102,1.0541100206643788
585,-1.3318238615634257,1.7697993958106455
586,-1.0291381500987047,1.7536176885287482
587,0.7375826761709584,1.681238834544701
588,-0.5221583882828982,1.5706841661705906
589,0.5163589672429306,1.4557169236689607
590,-1.5192244619874198,1.3507406707776828
591,-2.0078579054436783,1.428188745834798
592,-0.6799599887337952,1.635782711108256
593,0.8520683679278183,1.5286843046415224
594,-0.019714362550017666,1.4506292095970248
595,1.3954179594907148,1.3266798828928021
596,-0.28708043923945115,1.368820262008834
597,0.23123147432060828,1.2621057022608537
598,-0.9585806676622989,1.1642225168490439
599,-1.5458098897953918,1.15112542467695
600,-1.3401699874740303,1.2591312225942006
601,-0.8873855796804647,1.3060404674689048
602,2.226561198649358,1.2651834985896004
603,-1.5810804182503693,1.5528744646296397
604,-1.1016404775778685,1.6216062093304653
605,1.7386397707463397,1.5776596530860982
606,-0.840929158080646,1.6746383076430489
607,0.7594581961948108,1.582977631944559
608,-2.7554842510919624,1.4867641900247868
609,-1.3443868040188465,1.9746175134665733
610,0.7303274172222741,1.9365875199290454
611,-2.2545551695049597,1.7945622207101735
612,0.2738882999546654,2.0431028517546914
613,0.06492161135280029,1.853087251052438
614,-0.7109092639480901,1.680878217019468
615,-0.32662787604386323,1.571911099147143
616,0.8630081503764138,1.4428938380055403
617,-0.044580140206678665,1.3765995967729605
618,1.12044427735823,1.2617412927209344
619,0.8907247413265629,1.2572105462000605
620,1.71179356642339,1.21699820666871
621,-0.47607394923796387,1.3499316595797906
622,0.20517036630636798,1.2576270094792197
623,-1.119274063352863,1.159454813506356
624,0.6855307740587699,1.1741558671998769
625,-0.7364687238091461,1.118691660033433
626,0.6552360102003221,1.080228255237536
627,-0.2676663885751873,1.0328828477014496
628,-0.15263280742130983,0.9655570620665469
629,0.23301295201549557,0.9020743815144143
630,-0.6671365279472307,0.8474554171507931
631,-0.5949717599033069,0.8335332957358479
632,-0.5465435132152545,0.8137645214858318
633,-0.4669138351640908,0.7917905030968346
634,0.5568954005871813,0.7657424493551508
635,-0.3227911783466016,0.7469138891262662
636,-0.4735126439531609,0.7166846857872944
637,0.6972489739787648,0.7001669018721502
638,0.5887948109249489,0.7028401674679154
639,-0.12118578209906904,0.6943815503265774
640,2.0117196561630806,0.6626504382927423
641,-1.0125247901464902,0.9504881607973235
642,1.5886818268191416,0.9717181768830089
643,0.2760343403406195,1.101973009560459
644,1.0211225319863377,1.0249805350878964
645,-0.30087497542392644,1.0321625768014078
646,1.151201865041295,0.9665399275735033
647,-0.9819419006533698,1.0029245490225152
648,0.8059884055020726,1.0128846089226045
649,0.262301130243195,0.9907606777385872
650,0.8714241926198488,0.9265661834273271
651,-0.4595946872159978,0.9233720938783168
652,0.40161016951470735,0.8809683277333836
653,-0.7098121899939992,0.8369022341235411
654,-0.31976916851621057,0.8290840326418232
655,-0.21311787339918567,0.7888293957547402
656,-0.5163004362665361,0.748517383696024
657,-0.41188631842748763,0.7317047502876752
658,-1.0207954354944069,0.7088222436167422
659,-0.10168894073534898,0.7604239854664125
660,1.2365956525671087,0.7203577630742264
661,2.5475619577626274,0.8023232300529344
662,-0.9367770914589165,1.2671299984728899
663,-0.836898317631247,1.23830819087539
664,0.3720291363483765,1.198453186111084
665,0.5341053255532218,1.1145527648048088
666,-1.3156645116429844,1.0519507758892066
667,-2.426128413707416,1.1184366577955012
668,0.3247908830961761,1.512907796167782
669,1.5792821705216717,1.3887906592211319
670,1.726152964496956,1.466644651099138
671,-0.0029754245807699295,1.5735239280281816
672,1.6722250767341382,1.4347432862755733
673,-0.20102532670410847,1.530961908257635
674,-1.6425666759065582,1.4011546548702913
675,-0.15523754220087901,1.504146332432655
676,1.221806559557311,1.3761054282364649
677,0.16187012134124779,1.3765198973756876
678,-0.6257552950786,1.2629476801969557
679,0.06931400868727734,1.194753950663085
680,0.36353329872992923,1.1015780262997394
681,0.1518517238539427,1.028829873330672
682,0.30813891893165124,0.9567610786976518
683,0.3700273781557323,0.8985916721821817
684,0.9970242680528775,0.8505622047570061
685,0.13656665368605747,0.8748608538153062
686,-0.12437069043118461,0.8209645741375947
687,0.3288167674366528,0.7741162569415295
688,0.5215455727674014,0.7388517297765479
